Planet Transit Midpoint Value,Planet Transit Midpoint Upper Unc,Planet Transit Midpoint Lower Unc,Planet Transit Midpoint Limit Flag,Planet Orbital Period Value,Planet Orbital Period Upper Unc,Planet Orbital Period Lower Unc,Planet Orbital Period Limit Flag,Planet Transit Duration Value,Planet Transit Duration Upper Unc,Planet Transit Duration Lower Unc,Planet Transit Duration Limit Flag,Planet Transit Depth Value,Planet Transit Depth Upper Unc,Planet Transit Depth Lower Unc,Planet Transit Depth Limit Flag,Planet Radius Value,Planet Radius Value Upper Unc,Planet Radius Value Lower Unc,Planet Radius Limit Flag,Planet Insolation Value,Planet Equilibrium Temperature Value,TESS Magnitude,TESS Magnitude Upper Unc,TESS Magnitude Lower Unc,TESS Magnitude Limit Flag,Stellar Distance,Stellar Distance Upper Unc,Stellar Distance Lower Unc,Stellar Distance Limit Flag,Stellar Effective Temperature Value,Stellar Effective Termperature Upper Unc,Stellar Effective Termperature Lower Unc,Stellar Effective Temperature Limit Flag,Stellar log(g) Value,Stellar log(g) Upper Unc,Stellar log(g) Lower Unc,Stellar log(g) Limit Flag,Stellar Radius Value,Stellar Radius Upper Unc,Stellar Radius Lower Unc,Stellar Radius Limit Flag,Label
2458356.67382,0.00242,-0.00242,0,6.9303037,0.0011481,-0.0011481,0,4.1159579,0.20288050000000002,-0.20288050000000002,0,5479.7287843,251.09368999999998,-251.09368999999998,0,13.203704,1.379518,-1.379518,0,545.1587254,1232.3965999000002,12.0719,0.006999999999999999,-0.006999999999999999,0,602.236,27.416,-27.416,0,5570.3,131.6,-131.6,0,3.93,0.09,-0.09,0,1.77738,0.128781,-0.128781,0,1
2458709.208407,0.004346,-0.004346,0,2.8729345,0.0010539999999999998,-0.0010539999999999998,0,2.663,0.348,-0.348,0,11760.0,22.8031,-22.8031,0,11.9025,0.823865,-0.823865,0,615.874,1387.0,12.7595,0.006,-0.006,0,518.905,4.477,-4.477,0,5752.0,183.6,-183.6,0,4.37,0.08,-0.08,0,1.1,0.05,-0.05,0,0
2458708.549972,0.0035810000000000004,-0.0035810000000000004,0,1.5052542,0.00034389999999999996,-0.00034389999999999996,0,1.299,0.225,-0.225,0,24440.0,89.9613,-89.9613,0,14.3666,1.1818799999999998,-1.1818799999999998,0,435.854,1272.0,12.8953,0.006,-0.006,0,413.169,2.803,-2.803,0,5623.0,132.1,-132.1,0,4.54,0.08,-0.08,0,0.89,0.05,-0.05,0,0
2458708.970152,0.00303,-0.00303,0,2.5016871,0.0005087,-0.0005087,0,1.541,0.679,-0.679,0,3540.0,104.418,-104.418,0,10.2148,1.84548,-1.84548,0,622.846,1391.0,11.2292,0.01,-0.01,0,378.28,3.3685,-3.3685,0,5823.0,130.4,-130.4,0,4.06,0.08,-0.08,0,1.58,0.08,-0.08,0,0
2458705.477431,0.002764,-0.002764,0,3.5000546000000003,0.0007719,-0.0007719,0,3.857,0.56,-0.56,0,6020.0,6.33859,-6.33859,0,13.128,0.828958,-0.828958,0,1136.68,1617.0,12.0676,0.006999999999999999,-0.006999999999999999,0,618.938,13.2435,-13.2435,0,5870.0,126.7,-126.7,0,4.01,0.08,-0.08,0,1.69,0.09,-0.09,0,0
2458356.83006,0.0002,-0.0002,0,11.6235,0.00022,-0.00022,0,2.783,0.142,-0.142,0,44708.7,19.9684,-19.9684,0,20.7208,1.02159,-1.02159,0,31.7369,661.0,11.014,0.006999999999999999,-0.006999999999999999,0,183.391,2.38,-2.38,0,5518.0,125.0,-125.0,0,4.34,2.0,-2.0,0,0.89,0.04,-0.04,0,0
2458731.300157,0.003184,-0.003184,0,3.3422985,0.0003698,-0.0003698,0,1.918,0.265,-0.265,0,14420.0,26.9523,-26.9523,0,10.9529,0.804818,-0.804818,0,165.15,998.0,12.9096,0.006,-0.006,0,383.487,2.361,-2.361,0,5285.0,149.4,-149.4,0,4.48,0.09,-0.09,0,0.9,0.05,-0.05,0,0
2458730.496925,0.0012699999999999999,-0.0012699999999999999,0,2.3050165000000002,0.00027269999999999996,-0.00027269999999999996,0,3.53,0.148,-0.148,0,11260.0,3.67728,-3.67728,0,17.038,1.01996,-1.01996,0,2652.34,1999.0,12.1042,0.022000000000000002,-0.022000000000000002,0,645.294,24.1695,-24.1695,0,6562.0,180.9,-180.9,0,4.18,0.1,-0.1,0,1.58,0.09,-0.09,0,0
2458731.568477,0.004386,-0.004386,0,0.8912218000000001,0.0003058,-0.0003058,0,1.846,0.309,-0.309,0,9160.0,24.2008,-24.2008,0,15.1782,1.1299,-1.1299,0,4445.59,2274.0,12.8424,0.009000000000000001,-0.009000000000000001,0,891.899,12.153,-12.153,0,6245.0,136.1,-136.1,0,4.12,0.09,-0.09,0,1.59,0.08,-0.08,0,0
2458733.412365,0.003643,-0.003643,0,1.7555273,0.00021869999999999998,-0.00021869999999999998,0,1.578,0.254,-0.254,0,5170.0,15.8977,-15.8977,0,18.3838,1.42238,-1.42238,0,684.794,1425.0,12.5298,0.015,-0.015,0,974.576,19.939,-19.939,0,5889.0,153.7,-153.7,0,3.71,0.08,-0.08,0,2.4,0.12,-0.12,0,0
2458731.875344,0.000767,-0.000767,0,3.8097432,0.0002935,-0.0002935,0,4.333,0.35,-0.35,0,13480.0,3.3827599999999998,-3.3827599999999998,0,19.0102,0.915049,-0.915049,0,1789.52,1811.0,10.711,0.006,-0.006,0,360.072,6.0195,-6.0195,0,6674.0,343.5,-343.5,0,4.19,0.1,-0.1,0,1.59,0.07,-0.07,0,0
2458729.374733,0.002341,-0.002341,0,3.2343412,0.0002784,-0.0002784,0,3.323,0.271,-0.271,0,9500.0,7.00775,-7.00775,0,12.8373,0.696525,-0.696525,0,684.288,1424.0,12.6877,0.006999999999999999,-0.006999999999999999,0,587.039,5.0285,-5.0285,0,5613.0,107.7,-107.7,0,4.2,0.08,-0.08,0,1.31,0.06,-0.06,0,0
2458733.58278,0.002739,-0.002739,0,5.6143398,0.0005275000000000001,-0.0005275000000000001,0,1.571,0.259,-0.259,0,15300.0,3810.92,-3810.92,0,20.3374,7.310289999999999,-7.310289999999999,0,143.045,963.0,12.6275,0.006,-0.006,0,449.327,3.0325,-3.0325,0,5848.0,234.5,-234.5,0,4.41,0.09,-0.09,0,1.07,0.05,-0.05,0,0
2459089.426729,0.000733,-0.000733,0,3.0002723999999996,6.840000000000001e-05,-6.840000000000001e-05,0,1.8146446,0.0557226,-0.0557226,0,9031.119833399998,231.50081,-231.50081,0,20.9378563,10.4087715,-10.4087715,0,1168.3196575,1491.1116747,11.3534,0.006,-0.006,0,366.824,8.772,-8.772,0,5767.0,121.0,-121.0,0,4.15,0.08,-0.08,0,1.4124299999999999,0.0748618,-0.0748618,0,0
2458729.232822,0.0012929999999999999,-0.0012929999999999999,0,4.2021156,0.0002164,-0.0002164,0,2.786,0.315,-0.315,0,9380.0,3.2878,-3.2878,0,14.3142,0.665652,-0.665652,0,651.182,1407.0,11.7211,0.022000000000000002,-0.022000000000000002,0,503.905,6.1525,-6.1525,0,6702.0,194.0,-194.0,0,4.29,0.09,-0.09,0,1.42,0.06,-0.06,0,0
2458730.711056,0.003109,-0.003109,0,3.1874719,0.0004101,-0.0004101,0,2.998,0.306,-0.306,0,10060.0,9.43873,-9.43873,0,16.6973,0.9153709999999999,-0.9153709999999999,0,1087.14,1599.0,11.5954,0.017,-0.017,0,567.193,8.5985,-8.5985,0,6578.0,161.6,-161.6,0,4.14,0.09,-0.09,0,1.64,0.07,-0.07,0,0
2458730.2364560002,0.004144,-0.004144,0,5.2013369,0.0009052,-0.0009052,0,3.065,0.407,-0.407,0,6380.0,10.0814,-10.0814,0,10.3443,0.668201,-0.668201,0,341.56,1197.0,12.1833,0.013999999999999999,-0.013999999999999999,0,500.216,7.4645,-7.4645,0,6111.0,144.1,-144.1,0,4.29,0.08,-0.08,0,1.27,0.06,-0.06,0,0
2458732.187269,0.0065569999999999995,-0.0065569999999999995,0,1.8640574,0.00043439999999999993,-0.00043439999999999993,0,3.46,0.534,-0.534,0,3520.0,544.04,-544.04,0,12.411,4.07624,-4.07624,0,18919.5,3267.0,12.5769,0.013000000000000001,-0.013000000000000001,0,769.611,14.0855,-14.0855,0,6527.4,135.7,-135.7,0,4.18,0.09,-0.09,0,1.57,0.09,-0.09,0,0
2459088.4267189996,0.0008619999999999999,-0.0008619999999999999,0,1.0373367,3.11e-05,-3.11e-05,0,0.8441183000000001,0.2519084,-0.2519084,0,1129.0902245999998,74.19124000000001,-74.19124000000001,0,4.6048142,2.789955,-2.789955,0,4759.4874893999995,2118.4089225000002,10.9767,0.006,-0.006,0,313.032,5.496,-5.496,0,6049.0,134.5,-134.5,0,4.25,0.08,-0.08,0,1.3164999,0.0655226,-0.0655226,0,0
2458732.213984,0.003014,-0.003014,0,1.1241426,0.0002695,-0.0002695,0,1.229,0.214,-0.214,0,1350.0,3.8024699999999996,-3.8024699999999996,0,7.71403,0.533003,-0.533003,0,3325.56,2115.0,10.813,0.006999999999999999,-0.006999999999999999,0,632.507,18.0055,-18.0055,0,7786.1,105.8,-105.8,0,4.08,0.08,-0.08,0,2.06,0.08,-0.08,0,0
2458732.964923,0.003397,-0.003397,0,3.1930364,0.0008937000000000001,-0.0008937000000000001,0,4.003,0.398,-0.398,0,3980.0,3.6172199999999997,-3.6172199999999997,0,14.0706,0.8362,-0.8362,0,1874.61,1833.0,11.6084,0.008,-0.008,0,680.464,15.1435,-15.1435,0,6417.0,126.9,-126.9,0,3.85,0.09,-0.09,0,2.24,0.11,-0.11,0,0
2458732.728259,0.003034,-0.003034,0,0.9285213999999999,0.00023700000000000001,-0.00023700000000000001,0,0.965,0.256,-0.256,0,2470.0,19.9091,-19.9091,0,13.5803,1.41143,-1.41143,0,1150.33,1622.0,12.2196,0.01,-0.01,0,885.672,33.0135,-33.0135,0,6123.0,131.2,-131.2,0,3.74,0.09,-0.09,0,2.42,0.14,-0.14,0,0
2458728.1637919997,0.002211,-0.002211,0,4.1184449,0.0008019,-0.0008019,0,2.465,0.336,-0.336,0,15320.0,21.7703,-21.7703,0,18.5376,1.1264100000000001,-1.1264100000000001,0,389.574,1237.0,12.7054,0.008,-0.008,0,795.26,11.066,-11.066,0,6374.0,131.8,-131.8,0,4.19,0.08,-0.08,0,1.5,0.07,-0.07,0,0
2458728.759229,0.002457,-0.002457,0,2.5411496,0.0006647000000000001,-0.0006647000000000001,0,1.629,0.26,-0.26,0,6480.0,16.9221,-16.9221,0,13.9494,0.861297,-0.861297,0,2248.53,1918.0,11.5948,0.016,-0.016,0,813.322,17.3685,-17.3685,0,9339.0,256.5,-256.5,0,4.41,0.07,-0.07,0,1.6,0.05,-0.05,0,0
2458732.0718610003,0.004613,-0.004613,0,1.9803328999999998,0.0007147,-0.0007147,0,2.898,0.352,-0.352,0,1550.0,2.78885,-2.78885,0,5.06491,0.322804,-0.322804,0,2683.77,2005.0,10.7978,0.006,-0.006,0,297.852,2.6245,-2.6245,0,6381.0,130.2,-130.2,0,4.32,0.09,-0.09,0,1.29,0.06,-0.06,0,0
2458726.839266,0.004425,-0.004425,0,4.127669,0.0007391,-0.0007391,0,2.841,0.402,-0.402,0,19780.0,40.3719,-40.3719,0,20.2925,1.2176200000000001,-1.2176200000000001,0,1091.97,1601.0,12.8903,0.012,-0.012,0,1067.6,19.185,-19.185,0,7795.0,149.9,-149.9,0,4.39,0.08,-0.08,0,1.44,0.05,-0.05,0,0
2458732.4539240003,0.006423000000000001,-0.006423000000000001,0,1.3298469,0.0003009,-0.0003009,0,3.007,0.139,-0.139,0,2190.0,798.326,-798.326,0,6.983639999999999,2.55227,-2.55227,0,32313.0,3735.0,11.9635,0.006,-0.006,0,289.309,2.213,-2.213,0,5791.1,52.5,-52.5,0,4.69,0.09,-0.09,0,0.81,0.04,-0.04,0,0
2458729.1958790002,0.002014,-0.002014,0,17.8739396,0.0012289000000000002,-0.0012289000000000002,0,7.328,0.554,-0.554,0,8930.0,2.92525,-2.92525,0,14.3067,0.7012470000000001,-0.7012470000000001,0,233.585,1089.0,10.931,0.006,-0.006,0,399.398,4.3495,-4.3495,0,6779.2,106.3,-106.3,0,4.25,0.09,-0.09,0,1.49,0.07,-0.07,0,0
2458732.854252,0.0017050000000000001,-0.0017050000000000001,0,4.0872947,0.0002449,-0.0002449,0,4.443,0.131,-0.131,0,14920.0,2.26931,-2.26931,0,19.6235,0.8463809999999999,-0.8463809999999999,0,1820.31,1819.0,12.2617,0.043,-0.043,0,737.575,14.6115,-14.6115,0,6454.0,225.6,-225.6,0,4.26,0.09,-0.09,0,1.55,0.06,-0.06,0,0
2458727.428216,0.001598,-0.001598,0,4.3170598,0.0002595,-0.0002595,0,2.879,0.148,-0.148,0,10240.0,4.77829,-4.77829,0,12.9424,0.684476,-0.684476,0,361.994,1215.0,11.9683,0.008,-0.008,0,440.708,5.2035,-5.2035,0,6017.0,147.1,-147.1,0,4.29,0.08,-0.08,0,1.25,0.06,-0.06,0,0
2458733.3537939996,0.001648,-0.001648,0,1.9995156000000003,0.00028539999999999994,-0.00028539999999999994,0,1.189,0.324,-0.324,0,11750.0,140.383,-140.383,0,12.8831,1.5789799999999998,-1.5789799999999998,0,308.437,1167.0,12.8649,0.009000000000000001,-0.009000000000000001,0,516.364,16.18,-16.18,0,5675.0,129.4,-129.4,0,4.38,0.08,-0.08,0,1.07,0.06,-0.06,0,0
2458730.234903,0.0034289999999999998,-0.0034289999999999998,0,4.4199503,0.001385,-0.001385,0,2.232,0.306,-0.306,0,7160.0,12.6923,-12.6923,0,6.76565,0.541135,-0.541135,0,98.734,878.0,12.0729,0.006,-0.006,0,197.906,1.2975,-1.2975,0,4864.0,135.9,-135.9,0,4.55,0.09,-0.09,0,0.79,0.05,-0.05,0,0
2459088.390424,0.001178,-0.001178,0,0.9399664000000001,4.03e-05,-4.03e-05,0,1.122492,0.2695821,-0.2695821,0,587.9364245,44.67597,-44.67597,0,6.6149455999999995,2.76346,-2.76346,0,22464.7891996,3122.4488768,10.3987,0.006,-0.006,0,480.322,7.123,-7.123,0,6300.3,140.1,-140.1,0,3.72,0.09,-0.09,0,2.5465,0.137786,-0.137786,0,0
2458758.872339,0.000967,-0.000967,0,3.007299,0.00027400000000000005,-0.00027400000000000005,0,3.308,0.156,-0.156,0,9300.0,3.3596,-3.3596,0,18.0317,0.8345819999999999,-0.8345819999999999,0,2344.93,1938.0,11.5752,0.034,-0.034,0,654.254,12.4675,-12.4675,0,7457.0,287.0,-287.0,0,4.14,0.09,-0.09,0,1.85,0.08,-0.08,0,0
2458747.792229,0.00206,-0.00206,0,9.817002800000001,0.000614,-0.000614,0,3.341,1.099,-1.099,0,6510.0,24.1325,-24.1325,0,12.7271,1.00248,-1.00248,0,196.707,1043.0,11.438,0.006999999999999999,-0.006999999999999999,0,412.387,5.3875,-5.3875,0,5994.3,116.9,-116.9,0,4.13,0.08,-0.08,0,1.49,0.07,-0.07,0,0
2458747.6371259997,0.00271,-0.00271,0,8.084553999999999,0.0017143,-0.0017143,0,1.991,0.362,-0.362,0,6180.0,2318.97,-2318.97,0,14.1848,6.136,-6.136,0,159.573,990.0,12.1357,0.018000000000000002,-0.018000000000000002,0,399.524,17.996,-17.996,0,5739.0,160.2,-160.2,0,4.33,0.09,-0.09,0,1.15,0.07,-0.07,0,0
2458759.7611330003,0.002522,-0.002522,0,4.6389448,0.000258,-0.000258,0,3.747,0.191,-0.191,0,11510.0,6.168159999999999,-6.168159999999999,0,13.0452,0.704857,-0.704857,0,378.322,1228.0,12.9084,0.006999999999999999,-0.006999999999999999,0,582.817,5.3075,-5.3075,0,5543.7,113.4,-113.4,0,4.27,0.08,-0.08,0,1.2,0.06,-0.06,0,0
2458762.723628,0.0070599999999999994,-0.0070599999999999994,0,5.265697900000001,0.0025036,-0.0025036,0,2.875,0.415,-0.415,0,2880.0,5.12413,-5.12413,0,8.85773,0.5848939999999999,-0.5848939999999999,0,271.613,1130.0,11.3209,0.006,-0.006,0,420.999,6.2935,-6.2935,0,5938.0,145.3,-145.3,0,4.06,0.08,-0.08,0,1.6,0.08,-0.08,0,0
2458763.113105,0.006998000000000001,-0.006998000000000001,0,1.3170699,0.0002946,-0.0002946,0,1.753,0.374,-0.374,0,640.0,2.83982,-2.83982,0,4.5551,0.376294,-0.376294,0,3798.41,2187.0,10.9683,0.006,-0.006,0,460.849,6.102,-6.102,0,7176.0,503.1,-503.1,0,4.16,0.1,-0.1,0,1.73,0.07,-0.07,0,0
2458356.32633,0.00147,-0.00147,0,9.1040867,0.0011821,-0.0011821,0,1.8450608,0.0949475,-0.0949475,0,15909.093449000002,1149.6396,-1149.6396,0,17.6003854,1.3817391,-1.3817391,0,164.93858569999998,914.0086717,12.8895,0.006,-0.006,0,579.028,7.531,-7.531,0,5467.0,130.0,-130.0,0,4.26,0.09,-0.09,0,1.20905,0.06589439999999999,-0.06589439999999999,0,0
2458762.231266,0.001656,-0.001656,0,3.121339,0.0001901,-0.0001901,0,4.331,0.173,-0.173,0,26300.0,6.565119999999999,-6.565119999999999,0,9.21314,0.317389,-0.317389,0,235.634,1091.0,13.2966,0.006999999999999999,-0.006999999999999999,0,153.214,0.5745,-0.5745,0,3858.0,157.0,-157.0,0,4.69,0.01,-0.01,0,0.56,0.02,-0.02,0,0
2458756.8483869997,0.002538,-0.002538,0,4.4168532,0.0002552,-0.0002552,0,3.842,0.272,-0.272,0,10620.0,7.64019,-7.64019,0,14.6506,0.8003600000000001,-0.8003600000000001,0,560.037,1355.0,12.7937,0.006,-0.006,0,624.477,5.2525,-5.2525,0,5847.0,145.1,-145.1,0,4.16,0.08,-0.08,0,1.42,0.07,-0.07,0,0
2458761.2487959997,0.002303,-0.002303,0,3.5415940000000004,0.0002816,-0.0002816,0,2.015,0.397,-0.397,0,2640.0,3.28545,-3.28545,0,4.43814,0.359532,-0.359532,0,134.924,949.0,11.2287,0.006,-0.006,0,130.802,0.6015,-0.6015,0,4652.0,119.7,-119.7,0,4.48,0.09,-0.09,0,0.82,0.06,-0.06,0,0
2458746.43397,0.001279,-0.001279,0,11.314378300000001,0.0010991,-0.0010991,0,3.351,0.413,-0.413,0,31350.0,28.2793,-28.2793,0,13.2725,1.00064,-1.00064,0,37.1705,687.0,12.3944,0.006,-0.006,0,232.183,1.764,-1.764,0,4971.0,143.0,-143.0,0,4.61,0.09,-0.09,0,0.74,0.05,-0.05,0,0
2458760.1925330004,0.004215,-0.004215,0,3.7028879,0.0006126,-0.0006126,0,4.414,0.39,-0.39,0,3650.0,3.6993400000000003,-3.6993400000000003,0,13.2443,0.815438,-0.815438,0,1973.68,1856.0,12.3142,0.011000000000000001,-0.011000000000000001,0,1023.15,28.674,-28.674,0,6688.0,137.9,-137.9,0,3.91,0.09,-0.09,0,2.2,0.11,-0.11,0,0
2458762.129589,0.000663,-0.000663,0,3.0830618999999997,6.77e-05,-6.77e-05,0,3.814,0.075,-0.075,0,14650.0,1.37673,-1.37673,0,19.9441,0.9558909999999999,-0.9558909999999999,0,3081.5,2075.0,11.528,0.016,-0.016,0,574.124,8.962,-8.962,0,7658.5,148.8,-148.8,0,4.28,0.09,-0.09,0,1.61,0.08,-0.08,0,0
2458756.097862,0.002378,-0.002378,0,4.4073468,0.0004125,-0.0004125,0,1.673,0.359,-0.359,0,4780.0,10.7489,-10.7489,0,13.6786,1.06314,-1.06314,0,232.033,1087.0,12.3705,0.006999999999999999,-0.006999999999999999,0,911.211,36.824,-36.824,0,6592.0,121.6,-121.6,0,4.04,0.1,-0.1,0,1.86,0.11,-0.11,0,0
2458746.878908,0.0059229999999999994,-0.0059229999999999994,0,8.4844046,0.0021132,-0.0021132,0,3.432,0.417,-0.417,0,6200.0,17.1119,-17.1119,0,12.8617,1.7327,-1.7327,0,131.507,943.0,12.8224,0.079,-0.079,0,597.467,6.025,-6.025,0,5859.7,131.4,-131.4,0,4.03,0.13,-0.13,0,1.65,0.2,-0.2,0,0
2458760.317963,0.001458,-0.001458,0,3.8224667,0.0002017,-0.0002017,0,2.384,0.184,-0.184,0,12760.0,7.34855,-7.34855,0,11.688,0.69804,-0.69804,0,199.36,1046.0,11.488,0.006,-0.006,0,226.63,1.69,-1.69,0,5342.0,129.4,-129.4,0,4.41,0.08,-0.08,0,0.99,0.05,-0.05,0,0
2458787.791395,0.000805,-0.000805,0,1.8052032,0.00012030000000000001,-0.00012030000000000001,0,2.018,0.102,-0.102,0,22800.0,11.2148,-11.2148,0,12.7049,0.8593930000000001,-0.8593930000000001,0,477.117,1302.0,12.8416,0.006999999999999999,-0.006999999999999999,0,329.036,2.867,-2.867,0,5090.0,127.7,-127.7,0,4.54,0.09,-0.09,0,0.82,0.05,-0.05,0,1
2458787.854077,0.004019,-0.004019,0,4.9067429,0.0019267,-0.0019267,0,3.329,0.465,-0.465,0,7000.0,12.0884,-12.0884,0,8.56392,0.544072,-0.544072,0,412.264,1255.0,12.8277,0.008,-0.008,0,527.73,7.1675,-7.1675,0,5989.7,100.6,-100.6,0,4.47,0.08,-0.08,0,1.01,0.05,-0.05,0,0
2458783.625547,0.00040599999999999995,-0.00040599999999999995,0,4.0093907,0.0002011,-0.0002011,0,2.631,0.094,-0.094,0,23030.0,4.90463,-4.90463,0,12.2116,0.776062,-0.776062,0,152.2,978.0,11.9475,0.006,-0.006,0,202.078,1.461,-1.461,0,5007.0,114.7,-114.7,0,4.56,0.08,-0.08,0,0.8,0.05,-0.05,0,0
2458785.633666,0.001977,-0.001977,0,3.7035943999999996,0.0002618,-0.0002618,0,1.74,0.295,-0.295,0,12460.0,17.6993,-17.6993,0,18.0145,1.1087200000000001,-1.1087200000000001,0,257.226,1115.0,12.9723,0.01,-0.01,0,792.835,11.8745,-11.8745,0,6282.0,136.3,-136.3,0,4.17,0.09,-0.09,0,1.5,0.07,-0.07,0,0
2459104.87232,0.00351,-0.00351,0,8.0635,5.9999999999999995e-05,-5.9999999999999995e-05,0,3.396,0.371,-0.371,0,5180.0,1684.47,-1684.47,0,24.3071,7.8734399999999996,-7.8734399999999996,0,621.088,1390.0,12.2524,0.006999999999999999,-0.006999999999999999,0,646.707,25.1075,-25.1075,0,5657.0,118.0,-118.0,0,3.97,0.08,-0.08,0,1.71,0.1,-0.1,0,0
2458786.417225,0.00515,-0.00515,0,5.016179599999999,0.0006657999999999999,-0.0006657999999999999,0,3.4,0.307,-0.307,0,8050.0,12.0927,-12.0927,0,16.3319,0.9925370000000001,-0.9925370000000001,0,572.891,1362.0,12.9025,0.015,-0.015,0,607.523,5.8605,-5.8605,0,6616.0,150.7,-150.7,0,4.05,0.09,-0.09,0,1.83,0.08,-0.08,0,0
2458781.336682,0.00224,-0.00224,0,4.0517159,0.0010585999999999998,-0.0010585999999999998,0,3.028,0.247,-0.247,0,6100.0,5.82009,-5.82009,0,11.2018,0.759578,-0.759578,0,577.555,1365.0,12.4226,0.006999999999999999,-0.006999999999999999,0,694.069,28.8765,-28.8765,0,6284.0,126.6,-126.6,0,4.2,0.09,-0.09,0,1.45,0.08,-0.08,0,0
2458783.82681,0.001428,-0.001428,0,2.3876147,0.0001564,-0.0001564,0,2.635,0.143,-0.143,0,14700.0,7.34463,-7.34463,0,16.1032,0.792858,-0.792858,0,1348.85,1688.0,11.7506,0.026000000000000002,-0.026000000000000002,0,432.426,5.1015,-5.1015,0,6566.0,199.1,-199.1,0,4.36,0.09,-0.09,0,1.27,0.06,-0.06,0,0
2458784.433626,0.001021,-0.001021,0,3.6552941,0.0001571,-0.0001571,0,4.085,0.183,-0.183,0,12020.0,3.08727,-3.08727,0,17.1891,0.854074,-0.854074,0,1235.69,1651.0,11.789,0.01,-0.01,0,526.417,7.6465,-7.6465,0,6321.0,134.0,-134.0,0,4.15,0.09,-0.09,0,1.56,0.07,-0.07,0,0
2458780.089895,0.002736,-0.002736,0,6.385783999999999,0.0006029,-0.0006029,0,3.733,0.331,-0.331,0,6840.0,7.3951199999999995,-7.3951199999999995,0,9.72435,0.621865,-0.621865,0,214.933,1066.0,12.796,0.006,-0.006,0,474.723,3.64,-3.64,0,5519.0,246.3,-246.3,0,4.29,0.09,-0.09,0,1.17,0.06,-0.06,0,0
2459062.236399,0.001417,-0.001417,0,1.5351652,7.390000000000001e-05,-7.390000000000001e-05,0,0.9492628000000001,0.12260270000000001,-0.12260270000000001,0,2977.6306495,249.71916000000002,-249.71916000000002,0,6.835078599999999,14.089044,-14.089044,0,277.5151143,1040.9776611,11.9699,0.006,-0.006,0,123.083,0.617,-0.617,0,4215.0,87.4,-87.4,0,4.59,0.22,-0.22,0,0.7445729999999999,0.0762965,-0.0762965,0,0
2458788.151413,0.002034,-0.002034,0,1.7386254,5.479999999999999e-05,-5.479999999999999e-05,0,2.047,0.615,-0.615,0,3690.0,38.4442,-38.4442,0,11.5442,1.3423100000000001,-1.3423100000000001,0,2607.26,1990.0,12.3512,0.008,-0.008,0,640.122,15.2775,-15.2775,0,5540.0,126.8,-126.8,0,3.95,0.08,-0.08,0,1.72,0.1,-0.1,0,0
2458783.528053,0.002621,-0.002621,0,3.0784272999999995,0.00030030000000000004,-0.00030030000000000004,0,3.612,0.177,-0.177,0,7480.0,3.8588400000000003,-3.8588400000000003,0,14.5528,0.790596,-0.790596,0,1254.99,1658.0,12.9106,0.009000000000000001,-0.009000000000000001,0,885.434,15.476,-15.476,0,6153.0,131.7,-131.7,0,4.08,0.08,-0.08,0,1.64,0.08,-0.08,0,0
2458787.201696,0.000625,-0.000625,0,1.4822905,1.28e-05,-1.28e-05,0,1.604,0.051,-0.051,0,21790.0,2.88441,-2.88441,0,13.8962,0.882275,-0.882275,0,448.822,1282.0,12.883,0.006,-0.006,0,360.313,1.911,-1.911,0,5115.0,101.7,-101.7,0,4.45,0.08,-0.08,0,0.91,0.06,-0.06,0,0
2458783.14415,0.003926,-0.003926,0,3.1326267000000003,0.000496,-0.000496,0,3.641,0.413,-0.413,0,4240.0,5.63574,-5.63574,0,10.9196,0.711938,-0.711938,0,1000.42,1566.0,12.7295,0.006999999999999999,-0.006999999999999999,0,722.103,11.3125,-11.3125,0,5684.0,128.0,-128.0,0,3.99,0.08,-0.08,0,1.69,0.09,-0.09,0,0
2458784.121744,0.002471,-0.002471,0,2.4184577000000003,0.0002247,-0.0002247,0,2.511,0.373,-0.373,0,4900.0,5.92103,-5.92103,0,20.799,1.34133,-1.34133,0,2376.22,1945.0,12.0526,0.011000000000000001,-0.011000000000000001,0,1284.85,50.075,-50.075,0,7316.0,141.1,-141.1,0,3.73,0.09,-0.09,0,2.9,0.15,-0.15,0,0
2458786.8257330004,0.002512,-0.002512,0,3.2341919999999997,0.00025810000000000004,-0.00025810000000000004,0,2.181,0.287,-0.287,0,8840.0,10.951,-10.951,0,15.7858,0.969609,-0.969609,0,423.584,1263.0,12.6627,0.006999999999999999,-0.006999999999999999,0,749.393,11.4235,-11.4235,0,6065.0,125.9,-125.9,0,4.06,0.08,-0.08,0,1.64,0.08,-0.08,0,0
2458782.9105490004,0.001716,-0.001716,0,3.4903883,0.00033089999999999997,-0.00033089999999999997,0,1.777,0.183,-0.183,0,12130.0,10.9098,-10.9098,0,13.5692,0.9271870000000001,-0.9271870000000001,0,228.401,1083.0,12.7362,0.01,-0.01,0,588.794,25.9615,-25.9615,0,6083.0,130.9,-130.9,0,4.34,0.09,-0.09,0,1.2,0.07,-0.07,0,0
2458357.85959,0.0039,-0.0039,0,7.116860000000001,4e-05,-4e-05,0,2.09,0.358,-0.358,0,4550.0,10.0153,-10.0153,0,7.04524,0.576666,-0.576666,0,68.1786,800.0,12.5633,0.008,-0.008,0,451.998,17.8955,-17.8955,0,5692.0,127.9,-127.9,0,4.41,0.08,-0.08,0,1.03,0.07,-0.07,0,0
